timestamp,temperature,pressure,flow,composition,efficiency
80,472.6206851751187,1.6740625780178537,62.959020077478236,0.6699263421613231,0.6098195788897541
81,424.6596253655116,1.9554431819272051,60.12568824977577,0.4698899080414396,0.5351096393561731
82,366.17960497052985,8.537252676568972,69.02166519097479,0.38372217471945447,0.5216659070344263
83,312.71167005720474,3.1583795698593122,54.7321282999486,0.1191570455404648,0.3532298228671338
84,362.19646434313245,2.7546244434876748,12.885716538508742,0.24493904569365632,0.11200961884055138
85,365.0366644053494,5.544203061251253,65.10801599563571,0.10014328773835113,0.5006034543570024
86,445.9212356676128,7.918724182262617,74.45564892607875,0.8074987316566608,0.6900855228060871
87,427.51149427104264,1.5575186672108914,47.507415456164786,0.13523982798472256,0.42343303949594335
88,477.44254851526534,6.1912712767443026,78.15660148640737,0.5953733665488935,0.7693591032570836
89,394.44298503238986,2.0728939855651602,30.430116940457854,0.3427404135888459,0.2687508113819931
90,323.9188491876603,1.3281494574305661,29.914893195956562,0.2259783846551835,0.1970340159732654
91,442.648957444599,1.4746955694599566,24.527528891881655,0.6394684394921037,0.235835107822033
92,452.1570097233795,8.507476973875972,43.479528381024565,0.45700230937694064,0.40573039405592737
93,412.25543951389926,2.061752352652554,86.23108318501752,0.40014546728455913,0.7382785314556612
94,454.19343599091223,1.4063622797106277,84.51208559341579,0.5928520048922216,0.7837007405083389
95,398.75911927287814,4.94109898428621,44.45417871671534,0.4912676284900007,0.3929996874129717
96,404.5465658763988,8.595941247478223,63.02068623822129,0.3034842085515608,0.5336491599419639
97,385.5082036717099,3.361675388403717,74.87346848274241,0.5590612877652517,0.6141212468207734
98,305.08382534881906,4.795413557733248,31.70860971652207,0.6694985765506946,0.21537521014770156
99,321.5782853986609,1.359302793073761,25.132697730527237,0.026693158586854282,0.16490114605885944
100,306.28583713734685,5.041706627213883,97.48863938910799,0.46587172890767536,0.6148973761646096
101,427.2820822527561,6.198517725734203,65.58015818886567,0.05768328458354377,0.5861686852440791
102,362.87119621526534,6.138163483769303,98.32741496502975,0.18640541406811106,0.736785259312693
103,401.71413823294057,3.9918402295692865,40.398038841900615,0.5605087340779731,0.36314956189946856
104,481.5132947852186,3.8397986259682195,73.27285299767183,0.8661889152655807,0.7296603151853465
105,349.858445829775,1.959612570429381,30.034327288711395,0.8828056791884848,0.23264126342905206
106,382.07658460712594,4.301184885816415,33.508015414652164,0.06994401013863127,0.28502107298359
107,451.1102277086097,1.8954520198566818,56.07119091426616,0.4191050862867066,0.5207564732500211
108,345.7596330983245,7.899363502408464,38.76563129572641,0.5830064830045513,0.2862954813539988
109,315.3959819657586,9.696468679733673,25.0859407456526,0.1470699045503434,0.15352679386670903
110,357.9502905827536,9.730670110000363,33.65926317903934,0.7654322167447717,0.25451635530111516
111,332.2442574508009,8.785639894378544,13.217355501927818,0.7442352584372388,0.10272662831398402
112,485.9395304685146,6.407129344056572,73.3981259329738,0.9033410137067946,0.7365453946501558
113,461.6240759128834,7.307791275194919,54.290499137727544,0.008486012083443017,0.5131550022798308
114,426.6807513020847,3.5668522241237266,18.481875976407306,0.21668424398900266,0.1848209291899214
115,474.29211803754356,6.676933781553585,25.45245938156421,0.8271867142453218,0.26450108714094056
116,460.7344153798229,5.100845944958897,19.22810843013796,0.6705800508269354,0.2038796190278275
117,337.31401177720716,5.338156057992393,65.13335274482888,0.8943898536984908,0.46791758336443656
118,478.51179969799557,7.819989043376421,18.47893272512444,0.05717965453026652,0.1848476553511917
119,407.86844838313016,3.537265200375265,77.88540997316944,0.5969639657164428,0.6745400550419884
120,461.4880310328125,3.8623565052506788,11.845982738835206,0.5690465748936742,0.13226605305602668
121,479.21825998469865,9.321776120157729,32.44382091963029,0.03567441636053237,0.3085281837862118
122,363.60069499437276,1.5060186536587503,90.16000083027164,0.5135220769124835,0.6747995493828435
123,322.0103849055354,5.370708685720063,74.66781863100215,0.6095203113099242,0.5029322586808876
124,345.58703250838835,9.215207203670756,16.567149963311895,0.19129317420210723,0.11958254612890357
125,385.42155772525126,6.493267070363413,83.90134940366617,0.27332958312466293,0.6762480188186136
126,463.60295318449863,5.9176636679091885,54.37316093861843,0.640347346297737,0.5278081784834243
127,472.1461166512687,3.247697613064197,86.21047244519463,0.46830094759995833,0.8302569444709581
128,301.3904261062381,4.089479401580034,64.06657970053541,0.8580136575683268,0.4104197281945624
129,402.14946051551317,8.668435742242236,71.36497288295729,0.34238176600918835,0.5981045569945471
130,383.48220062975577,6.032963185916123,99.41514043561374,0.26665965838820116,0.7939035556394839
131,344.42156209414605,5.6326797438110185,30.910199133161637,0.9848659403448428,0.24181115924186652
132,323.97307346673654,1.8962174218602603,66.15510172852495,0.9111357701300834,0.4453984470257406
133,367.5230342807256,1.144253408096108,51.42892510516585,0.028992744998979858,0.3899970689869624
134,488.5819407825038,9.673166698183442,13.550675763042229,0.7707286153065659,0.1400954650734581
135,364.64058640415107,4.392875505581575,11.302357735257853,0.11033477382520296,0.10530051133033744
136,403.7581243486732,6.428917558895539,20.73057200360728,0.02748519482937095,0.19913967048034367
137,440.60379177903553,1.7174356586855648,68.41825664846934,0.2736955159663489,0.6168246081709056
138,372.7259204758588,7.148028571507419,61.0446779122053,0.2693458790611043,0.4781220726058185
139,494.35641654419214,9.393100378353648,59.80866050473547,0.8193187623469647,0.6001542414564879
140,492.48945898842226,6.180987276976777,12.867108627543407,0.7106672459428351,0.14823496446848858
141,350.3564591650728,2.135037901378695,52.237269672400636,0.9816094273320143,0.38933425332820776
142,399.4497011784771,6.23549374726129,93.21605360582757,0.7115129003118185,0.7872173352969734
143,360.17566196335395,7.897124917941872,45.7832682379582,0.4182555532560479,0.3487705070338922
144,356.9680988754935,4.657748829166168,66.24302228096107,0.6989276609452169,0.5027063975566428
145,307.37738947090656,8.91853973147321,80.18368080608292,0.9994590671864021,0.5054882969759231
146,421.91286679597937,6.83814658021628,80.55327512276989,0.7101418825625281,0.7157907478077999
147,400.5358046457723,9.093240264602823,56.73520741557442,0.7616813559803183,0.48438792513937035
148,310.29575024999787,6.611547801226035,87.21567508621027,0.9383650151902594,0.5641876718876394
149,355.7292928473223,2.181591748043418,45.224028402737225,0.11365126131168335,0.335236716210237
150,481.65317719333075,3.787225399946702,89.98238933063185,0.7047842934477269,0.8910063069536774
151,347.9123781333945,2.8161545342721124,31.620444975599078,0.850805957967449,0.24641970943397087
152,328.9789744182446,9.179438479451761,35.219476629151394,0.954378600220893,0.24463690766601517
153,397.8905520555126,7.843600605587344,14.780856177910099,0.21096928971169937,0.1437270200471293
154,497.1300908221201,7.087585320190055,81.60236528880546,0.5039290077242442,0.8262542938037793
155,348.4110543023001,3.708696876684595,47.5349712609435,0.6805548476444818,0.35809029527084135
156,434.4271094811757,2.656402948451922,30.620495252025915,0.24746772950133744,0.28595855510939344
157,452.32392306574354,7.808059791900206,30.861124985492168,0.600472863250274,0.2987466418695405
158,347.5275087984799,5.267421512911717,91.12599471063099,0.25757878249799937,0.6511416848352015
159,445.6432697223719,3.032105969355662,85.05249404149332,0.3334570205316473,0.7767242515566493
160,373.55662654385065,6.549597803487476,59.8177796821465,0.44151869651086506,0.4756632711986192
161,426.4611661187159,1.3630046692460678,65.4499720374149,0.529190098746567,0.5818508667740117
162,426.7059421521789,3.9355322871542815,52.68930134952619,0.4493658716251506,0.48040345031594794
163,407.1549368149517,5.2170129513202115,45.249988859092795,0.4931955197879292,0.40716096156320286
164,318.05795401088164,2.3316250069846527,92.39291930964983,0.2985887562882926,0.595818948534729
165,467.0604991178476,9.861890298317556,21.305143316827184,0.1589650940226306,0.19531576949018548
166,364.1560129943472,2.8818762813065284,47.66021107446051,0.04734997732683943,0.366109562485587
167,337.30370207997083,2.1731781703893898,41.01057171890878,0.1959787224916677,0.2850968117605442
168,308.1550283109528,2.8318138649820677,54.83356482260335,0.581943641505783,0.35496962519885766
169,418.1785886376484,7.921550198437518,51.186868709065756,0.7861154478031324,0.4630171808037012
170,435.51287236845644,4.829550933446585,56.700057848597325,0.16924759744289453,0.5172385775019664
171,303.3175657855712,6.088743457772842,22.592707950429467,0.10855535777264846,0.15013087031222885
172,402.4186116598562,1.1890824128772466,56.182735136194935,0.7492903605492502,0.4846160129174532
173,345.2991550395876,1.309881777159831,31.81769324984898,0.3051583305372897,0.22690206764756704
174,429.03455808188994,5.012429948443145,26.589821408937212,0.9514994392273525,0.26650664733084106
175,334.8732858009983,8.349897188814612,15.83507969075721,0.714317970610373,0.12289524127761078
176,438.1875476204932,8.967149908368087,78.63873028805268,0.32675604724303087,0.7000220034546686
177,377.34706926010745,1.780359108360762,48.4697728770904,0.2895427477937049,0.3882811167103767
178,487.3459977473469,5.845267918909205,66.39793149805826,0.523698386271309,0.666670377214354
179,327.50418882919865,9.219067176513434,75.4834008974269,0.07914466827820943,0.494401338925104
180,368.2132702100517,4.491754789580977,71.13849987821982,0.11767651264529899,0.5479365352369668
181,322.69470424811783,8.466092482855316,52.345064718071406,0.1758578813161925,0.3430913506116804
182,484.9387236557126,2.203260889594926,44.91086760565568,0.7747235933045602,0.4541047803295001
183,475.4678706761962,9.418550407010189,43.836391867659735,0.5138573592691225,0.4218380476705762
184,351.58832554303115,7.762809857781724,67.60439172370508,0.010567122774442939,0.4877196397445831
185,431.9968092068358,9.472009535082115,54.531491944768604,0.673516527472109,0.4905736336944079
186,463.4444400402432,7.089555101972558,86.42190231896595,0.4236901786604971,0.8175638733499712
187,411.0401623198925,4.270635387994843,88.72317858940409,0.5108523649637979,0.7663227458327082
188,405.9301156712013,9.443630552722501,25.35043402058666,0.21411624341293556,0.2215497362671642
189,348.37045818009034,3.480100986782606,22.26102863911531,0.5517822283941036,0.17884794243710245
190,318.62055356117986,3.9895526985555927,66.73608334323995,0.9791532397514886,0.4483530937532458
191,479.44315159066537,7.307275762015663,37.11031732560515,0.07344469100576145,0.36519292473726556
192,480.0836114326661,7.887846695728476,11.671364688858898,0.28391739966443064,0.11937049965494123
193,426.62029145465357,9.364631354642384,89.97784024266596,0.24299759286082978,0.7811119739474807
194,367.80595820974014,2.8432216815058853,30.421069051942744,0.2485493107511796,0.24492778738396476
195,369.84191492253217,8.181982316973016,93.63525865172282,0.3787063575653773,0.7135434170708818
196,445.1911357740479,7.646914480572671,74.56910057904282,0.8181097847441675,0.689349939739781
197,479.42205199051546,1.574151006282381,78.63881409203358,0.9128586899643873,0.7708459825414722
198,477.4172848530235,4.485008270891862,28.13153462138444,0.20221508745897332,0.28401905472452454
199,455.97510917152476,3.5448891135408873,31.077498305513164,0.5429499379481127,0.3047131808943702
200,428.4063292308575,3.7404138191862737,56.914097844165916,0.6368989721654803,0.522099970356531
201,316.8279929990098,9.846521915992307,25.488986738487597,0.5218274743638449,0.1645025207551165
202,332.3257428189228,6.784996721319351,37.48885234147291,0.43407639419691957,0.26516238714819584
203,479.7108377054159,7.459085420141497,38.93162301530241,0.19197550585923784,0.38254613693402406
204,421.285811931918,9.789558735835083,24.36669399274877,0.48821935919923853,0.22151420788794055
205,301.8394103233259,4.394816042118748,28.466455005564466,0.4012148277113289,0.18731253441809406
206,320.2943085732064,8.216561516075252,80.96966578074309,0.7955633625022697,0.5338388494796898
207,432.7003538216112,4.910778669740458,25.047626909254156,0.7636043591629952,0.2529295003356205
208,301.01231676924374,8.825803046334817,12.561165265953024,0.1339986812056707,0.07498114247183338
209,332.1616102834997,2.625917871801729,66.64194483660447,0.08851905256306758,0.45256467283515217
210,409.7467578733172,9.529175593578517,97.8384807453205,0.908153943227503,0.8299731048089256
211,438.3790395385387,2.968945375697917,39.809243316080924,0.5355083889644977,0.37450823356844576
212,430.39225190052014,3.935984562828384,20.679013287662706,0.8578009372825907,0.21313110885938966
213,344.853861892112,7.8057301069610245,61.33485928307777,0.05815112056640115,0.4344238494111933
214,442.4358442695072,4.54379627408866,91.57187899860816,0.5265156165216303,0.8371273096341268
215,347.44981749936,6.4739023908980196,80.5655601845631,0.5394265145762364,0.5819045960672485
216,365.07993963185356,5.001161509624857,66.02642815714444,0.8607020325421499,0.5173976114815072
217,449.29828102360483,7.6813294338080365,38.355084694683946,0.0976099982297075,0.35731180792394795
218,429.92657980944296,3.0549812713174975,58.769215594859794,0.2404455636759093,0.5274508693186775
219,469.8446820988356,1.526121885131893,18.21203571738298,0.4065383138870131,0.17939567625462105
220,431.52257846006864,3.699364577257596,71.10508818526029,0.8658414754199422,0.6491686461047561
221,413.6617206670943,5.268777983815872,75.25864170078857,0.938883315070567,0.6649809289321624
222,318.7349535656185,2.512180469734107,96.85284606189269,0.9927246195936279,0.637474479977597
223,373.5431606118867,4.193175606907499,33.43576228705645,0.9591934864585215,0.28796912837733873
224,353.0404735363451,4.599847164642117,11.661077713872038,0.005941755844354413,0.1020953663328449
225,348.7979286758167,1.5165265931944618,59.104761798443555,0.04770834145387204,0.4203372130268908
226,494.6021109504891,6.249765233657841,73.6111453957133,0.14760681915758866,0.7406784628940207
227,378.6195449333521,8.959090851741587,81.13667282946892,0.34886209677027313,0.6329816794685058
228,478.40931103542266,2.3656862165774717,27.436503972232956,0.8299180309869587,0.2824988336844007
229,426.2277251994526,6.380272120613626,33.55775821333213,0.8926561953354805,0.3228788908377818
230,458.9622607083297,6.982652844197617,56.13318327405667,0.18683440629458303,0.5279098825163338
231,400.5274186210384,4.774012123773595,39.75407289730016,0.6196641516197087,0.35963531272011345
232,415.3807769252718,7.30987828627843,87.44603379287005,0.9173619850652766,0.7647344010448293
233,398.5035387637728,4.696583891419108,52.63841383648482,0.4637317359313208,0.4582637594627572
234,339.0485975596089,5.541735591796914,81.96207796918027,0.10354357195278396,0.57103433037234
235,444.490423052301,1.0661774009898428,62.255778443411835,0.45781365008462493,0.5664162526106814
236,356.15447248817117,7.225481027212199,79.57811274554008,0.37579490228805723,0.585490516571784
237,304.86319328629077,6.95208411050252,39.94056878772915,0.577657996066007,0.2613025639816423
238,429.09445918143354,1.3456078959371012,84.827495973728,0.43865868440710365,0.7484723870788346
239,335.42213588140976,4.314250966556198,34.71150839959194,0.01734592685371794,0.24796151345275783
240,488.0917168705829,9.811286567125006,59.148892720296175,0.9939977334136711,0.5827432670785568
241,490.78571540051746,4.786629063117552,29.26064018564868,0.5435402377305709,0.30665368903565193
242,482.9728780440897,5.517508646186576,52.7973869463574,0.47363075548460953,0.5291209538275978
243,374.0317400510889,9.189371423437468,38.63576885578328,0.954617371504054,0.3135671361539928
244,303.09132330577347,7.455356882791808,34.00330875734928,0.1558603675870771,0.2131848071074111
245,485.66371251754504,6.238631180118012,97.02865162252337,0.18923760254524824,0.9543919783848069
246,385.6368296634629,8.180242132069653,24.406669493805758,0.8080147490627835,0.22247894503651613
247,493.33096380873394,8.77929639810376,80.85932537116557,0.26083108002500877,0.8011096840475859
248,492.7239954178506,5.111992645635402,98.57484635348935,0.7992271062915269,0.9959156674792261
249,470.601891093472,5.275975284386519,11.791133536607004,0.27153348290850254,0.12783894604419077
250,358.88977841391716,4.474458420866522,72.91246726378856,0.033187630225001485,0.5449699856283601
251,377.01954572038505,9.700355260166145,32.76206250006584,0.517014723886716,0.2633092763885297
252,470.2273343033714,7.274496288613154,13.6439041895474,0.19668643412686138,0.13795268051525258
253,363.38440103125555,1.7490075958726505,46.260062106096775,0.7578462929324711,0.36069143100558243
254,333.89854933721847,8.766636609817166,94.16960291537875,0.6411996332321481,0.6422201473645026
255,411.36025249167005,5.3250394675264126,11.058858493029792,0.9236026679779178,0.1332568322673794
256,487.23095483215616,1.618785157802387,62.90971227368035,0.7829883572657359,0.6295282529421454
257,439.2059593349946,5.9474552964697995,55.12568307357919,0.18077595484072684,0.5068693027692551
258,414.01223401787297,4.754478510781318,88.60457479339428,0.8001582366647964,0.7763174070455755
259,319.4352987541537,8.899744643763624,17.560154306856308,0.6417370448140233,0.12166865665876267
260,423.00144533983394,2.835951432484486,71.33734268979853,0.6689516417606249,0.6372380986190697
261,498.01077002085265,8.438181485429645,71.20987285899496,0.8322628859701487,0.7251467000048893
262,328.0168030473048,6.019198220669074,70.21720151760549,0.5738240691889402,0.4813937020687667
263,403.66593047274733,1.4914927289212214,94.81010454415333,0.4660035143530129,0.7939708726102614
264,475.47461438559105,9.74660771192936,84.07787761061924,0.636641035358728,0.8052529192906682
265,448.1537235508409,5.6135371969287995,13.777545361915541,0.2979574289583591,0.14306473241891027
266,439.4031481990536,3.617891688084242,52.39745656340619,0.1825971310870993,0.4804651354333021
267,440.49681679742184,5.224661577903323,45.81577505812001,0.6165878380712464,0.4338394491177246
268,371.89823024395105,8.720720051657402,37.91324989817218,0.23384836908547768,0.29759599987333996
269,358.71836885289866,3.7441281194655716,50.62030526386876,0.07991510934660673,0.38376394549632614
270,461.8722310957027,2.734087568380303,44.577476643337974,0.000554184585253914,0.4223455532831222
271,462.02267893583615,2.1616412223779333,48.91005098907988,0.6083194014000671,0.46956472544792477
272,473.41446371602075,3.6807345855119014,98.13356790477782,0.3621487834802368,0.9442903187811182
273,482.64811051129425,8.020432783360391,17.976967727462267,0.752310970673456,0.19070439805719092
274,402.26847977218756,5.244637286757355,93.00077828548568,0.37517639831310245,0.7826782714725654
275,400.3032589374399,3.04733443324186,53.221304212392404,0.4860034482382267,0.4599361435105758
276,459.65903579335503,2.4956649964877426,66.13680209495871,0.4070849728153849,0.6227833560900894
277,429.99278615555306,3.994565288593412,84.71646699559244,0.6505747911093461,0.7616841924552856
278,440.3933754515407,9.45931935597138,42.441672623433,0.3561391620149682,0.3823913214411074
279,459.1585338872202,4.087240413310219,48.73797172791702,0.9637676499423089,0.47450795190250017
280,478.00106836351324,9.893116683591717,46.856663225084255,0.9361469865985301,0.4527135112242251
281,367.59903137030716,5.367074101888205,43.725792028218386,0.8480279026572813,0.3567324576530294
282,375.1165905279888,2.612475264611358,93.29763894822054,0.9203002705727481,0.7347429437338115
283,318.7963879681738,9.020260826141584,84.60369020737109,0.449139688459391,0.5437283537674499
284,415.6560281992348,5.143198358213442,19.809999087667848,0.5364303967894921,0.2016179880858503
285,307.1884547593484,7.38704209154072,19.731101722938643,0.7420925925582444,0.14066255817706805
286,393.11960362649205,9.853404248882367,48.50825633676921,0.6961459249385411,0.40474180822463246
287,408.52892694151535,1.451578152879766,18.879163905952815,0.8906785956054708,0.1866246166401
288,357.30825042565687,1.8702510380881043,65.71837857440076,0.7163310272566953,0.4927262800411866
289,418.1666521138021,7.484110673164806,22.932244653556054,0.9978847082284605,0.22903206695128653
290,306.1000499878099,3.536425029659248,57.013593757012096,0.348505799831591,0.36334421622667656
291,307.4696377498429,2.6587125725508916,10.649795230334597,0.8329977422394179,0.08341208340717905
292,464.5201121319317,1.3542569183775655,38.493671357138204,0.6976348228326642,0.3731656218203762
293,372.03812828225256,1.1966204078758162,70.94716513053899,0.6913864452150186,0.5529125429722633
294,325.41210253037696,7.970370428078118,53.56350462050636,0.3258355948449989,0.3575673057460854
295,404.44865201096087,2.20990084632595,98.04425373990892,0.7856017924230225,0.8301548638381181
296,453.99871061972215,5.209485543740358,88.66934164595897,0.9003760223475992,0.8326998056680374
297,343.1642054993686,6.453071336615347,42.31637011388361,0.21854846152056295,0.3060745408321213
298,424.57809516380007,4.855166205119616,14.093788732504713,0.6254968371167041,0.15513240913742715
299,317.0694929987536,1.243959871026098,86.10636701035169,0.3921348291027752,0.5497080879206567
300,310.33634423372155,8.05151352329118,92.01108792832042,0.9895481192948771,0.5872625588352439
301,406.2709263136296,1.0946190208748814,83.85646540771332,0.4788328158316816,0.7071197813945664
302,408.12702432202127,7.857009049397356,21.515494682778836,0.2283201737969427,0.20142203110435553
303,427.4859802996413,9.039740444093104,99.81236209710589,0.38185762522183253,0.8700717888509957
304,445.21826674453234,4.8955592895145505,33.27257993974965,0.6538383898166262,0.32608307714278584
305,495.1704158925069,5.8198822578801845,75.1784421527533,0.07608937134957627,0.7565564504247936
306,403.2600696602391,5.292850533558884,91.72313887021494,0.6036019202212376,0.780928919643823
307,364.5912945882492,4.502877567610949,31.21184028976385,0.931224759178898,0.26166965000860865
308,459.0372389537407,8.986820818333243,91.74326992093594,0.8503627876578504,0.85712652060643
309,354.16645025241485,9.045401596029915,37.85334212753803,0.06767353665798337,0.27357841907766717
310,387.7942841411272,4.022347281773811,97.87719001456506,0.9933898787390681,0.801695017089041
311,315.6912762684532,6.535627786132282,35.31340183424271,0.6987269237038791,0.24520082908439503
312,305.0701486830915,9.342168059312778,95.80922422820517,0.1622808243140237,0.581831932503274
313,492.529682935585,9.658526490472164,14.819018580340742,0.012416089169423494,0.14206728083069395
314,467.19602410244113,5.580631363798428,73.83448105028317,0.17128263629215135,0.7047147999336024
315,439.1948412187396,5.075423247558941,57.890002045330334,0.8381759206857385,0.5419174399456758
